date,cmname,price,mktname
3/15/2013,Lentils (masur) - Retail,92.85,Dhaka Division
4/15/2013,Lentils (masur) - Retail,84.58,Dhaka Division
5/15/2013,Lentils (masur) - Retail,85.58,Dhaka Division
6/15/2013,Lentils (masur) - Retail,88.3333,Dhaka Division
7/15/2013,Lentils (masur) - Retail,84.73,Dhaka Division
8/15/2013,Lentils (masur) - Retail,82.4545,Dhaka Division
9/15/2013,Lentils (masur) - Retail,83.5,Dhaka Division
10/15/2013,Lentils (masur) - Retail,81.0769,Dhaka Division
11/15/2013,Lentils (masur) - Retail,81.5714,Dhaka Division
12/15/2013,Lentils (masur) - Retail,80.2,Dhaka Division
1/15/2014,Lentils (masur) - Retail,80.47,Dhaka Division
2/15/2014,Lentils (masur) - Retail,77.5333,Dhaka Division
3/15/2014,Lentils (masur) - Retail,76.8,Dhaka Division
4/15/2014,Lentils (masur) - Retail,78.4,Dhaka Division
5/15/2014,Lentils (masur) - Retail,79.29,Dhaka Division
6/15/2014,Lentils (masur) - Retail,80.57,Dhaka Division
7/15/2014,Lentils (masur) - Retail,81.15,Dhaka Division
8/15/2014,Lentils (masur) - Retail,78.6154,Dhaka Division
9/15/2014,Lentils (masur) - Retail,75.4615,Dhaka Division
10/15/2014,Lentils (masur) - Retail,84.7143,Dhaka Division
11/15/2014,Lentils (masur) - Retail,86.4286,Dhaka Division
12/15/2014,Lentils (masur) - Retail,86.0714,Dhaka Division
1/15/2015,Lentils (masur) - Retail,89.5333,Dhaka Division
2/15/2015,Lentils (masur) - Retail,90.3571,Dhaka Division
3/15/2015,Lentils (masur) - Retail,89.8571,Dhaka Division
4/15/2015,Lentils (masur) - Retail,87.5714,Dhaka Division
5/15/2015,Lentils (masur) - Retail,91.8571,Dhaka Division
6/15/2015,Lentils (masur) - Retail,94.3333,Dhaka Division
7/15/2015,Lentils (masur) - Retail,94.6,Dhaka Division
8/15/2015,Lentils (masur) - Retail,100.4,Dhaka Division
9/15/2015,Lentils (masur) - Retail,101.07,Dhaka Division
10/15/2015,Lentils (masur) - Retail,99,Dhaka Division
11/15/2015,Lentils (masur) - Retail,99.43,Dhaka Division
12/15/2015,Lentils (masur) - Retail,99.29,Dhaka Division
1/15/2016,Lentils (masur) - Retail,103.71,Dhaka Division
2/15/2016,Lentils (masur) - Retail,103.86,Dhaka Division
3/15/2016,Lentils (masur) - Retail,103.86,Dhaka Division
4/15/2016,Lentils (masur) - Retail,106.64,Dhaka Division
5/15/2016,Lentils (masur) - Retail,107.77,Dhaka Division
